epoch,l1_loss,const_loss,discriminator_acc,font_classification_acc
10,0.04819003149867058,0.03991401933133602,0.49340560406446454,0.6421875
15,0.04703018426895142,0.028283812031149866,0.502544638812542,0.996875
20,0.04367804255336523,0.03242031244561076,0.5911320060491562,0.9915625
25,0.0433622270449996,0.03958067735657096,0.5005006411671639,0.999375
30,0.04292495727539063,0.029092381792142987,0.5011160778999328,0.999375
35,0.04203395990654826,0.029196866508573293,0.5071811145544052,0.5371875
40,0.04151339128613472,0.03623007338494062,0.5000318884849548,0.999375
45,0.040439218506217005,0.032269444037228825,0.5308864670991897,0.93
50,0.04033917857334018,0.02944393752142787,0.5016422194242477,1.0
